Temperature(C): 36.615108 Pressure(millibar): 1003.973694
Temperature(C): 36.609402 Pressure(millibar): 1003.960938
Temperature(C): 36.605072 Pressure(millibar): 1003.937195
Temperature(C): 36.605335 Pressure(millibar): 1003.934448
Temperature(C): 36.606518 Pressure(millibar): 1003.964600
Temperature(C): 36.601925 Pressure(millibar): 1003.951782
Temperature(C): 36.615631 Pressure(millibar): 1003.990417
Temperature(C): 36.627304 Pressure(millibar): 1004.014832
Temperature(C): 36.626518 Pressure(millibar): 1003.995544
Temperature(C): 36.615372 Pressure(millibar): 1004.001892
Temperature(C): 36.623306 Pressure(millibar): 1004.014282
Temperature(C): 36.600090 Pressure(millibar): 1004.015015
Temperature(C): 36.579567 Pressure(millibar): 1003.942444
Temperature(C): 36.577862 Pressure(millibar): 1004.008972
Temperature(C): 36.566776 Pressure(millibar): 1004.011719
Temperature(C): 36.547630 Pressure(millibar): 1003.983276
Temperature(C): 36.552876 Pressure(millibar): 1003.976929
Temperature(C): 36.571239 Pressure(millibar): 1003.991089
Temperature(C): 36.544350 Pressure(millibar): 1003.963440
Temperature(C): 36.558189 Pressure(millibar): 1003.966309
Temperature(C): 36.564285 Pressure(millibar): 1003.955994
Temperature(C): 36.546776 Pressure(millibar): 1003.961487
Temperature(C): 36.520546 Pressure(millibar): 1004.002563
Temperature(C): 36.486710 Pressure(millibar): 1003.991638
Temperature(C): 36.468155 Pressure(millibar): 1004.025879
Temperature(C): 36.454906 Pressure(millibar): 1003.991394
Temperature(C): 36.443497 Pressure(millibar): 1003.964294
Temperature(C): 36.427105 Pressure(millibar): 1003.941467
Temperature(C): 36.442055 Pressure(millibar): 1003.944763
Temperature(C): 36.462780 Pressure(millibar): 1003.977600
Temperature(C): 36.496155 Pressure(millibar): 1003.985413
Temperature(C): 36.507370 Pressure(millibar): 1003.987793
Temperature(C): 36.479630 Pressure(millibar): 1003.940857
Temperature(C): 36.483498 Pressure(millibar): 1004.000854
Temperature(C): 36.507763 Pressure(millibar): 1003.975952
Temperature(C): 36.522385 Pressure(millibar): 1003.968506
Temperature(C): 36.526257 Pressure(millibar): 1003.957947
Temperature(C): 36.515892 Pressure(millibar): 1003.975464
Temperature(C): 36.503956 Pressure(millibar): 1003.958740
Temperature(C): 36.513401 Pressure(millibar): 1003.955566
Temperature(C): 36.526779 Pressure(millibar): 1003.953735
Temperature(C): 36.517792 Pressure(millibar): 1003.961670
Temperature(C): 36.510582 Pressure(millibar): 1004.003601
Temperature(C): 36.511173 Pressure(millibar): 1003.988098
Temperature(C): 36.517204 Pressure(millibar): 1003.973145
Temperature(C): 36.539894 Pressure(millibar): 1003.996277
Temperature(C): 36.544155 Pressure(millibar): 1003.991455
Temperature(C): 36.530518 Pressure(millibar): 1003.944763
Temperature(C): 36.554386 Pressure(millibar): 1003.973206
Temperature(C): 36.557533 Pressure(millibar): 1003.965759
Temperature(C): 36.563629 Pressure(millibar): 1003.972839
Temperature(C): 36.574650 Pressure(millibar): 1003.955566
Temperature(C): 36.586449 Pressure(millibar): 1004.011108
Temperature(C): 36.564285 Pressure(millibar): 1003.973511
Temperature(C): 36.519367 Pressure(millibar): 1004.010132
Temperature(C): 36.523300 Pressure(millibar): 1003.981323
Temperature(C): 36.496876 Pressure(millibar): 1003.949829
Temperature(C): 36.471958 Pressure(millibar): 1003.995728
Temperature(C): 36.456154 Pressure(millibar): 1003.974609
Temperature(C): 36.448090 Pressure(millibar): 1003.974304
Temperature(C): 36.459827 Pressure(millibar): 1003.970459
Temperature(C): 36.458450 Pressure(millibar): 1003.964294
Temperature(C): 36.485073 Pressure(millibar): 1003.931458
Temperature(C): 36.499699 Pressure(millibar): 1003.976379
Temperature(C): 36.485992 Pressure(millibar): 1004.002319
Temperature(C): 36.501534 Pressure(millibar): 1003.988220
Temperature(C): 36.505402 Pressure(millibar): 1003.961792
Temperature(C): 36.511566 Pressure(millibar): 1003.973572
Temperature(C): 36.519367 Pressure(millibar): 1003.956421
Temperature(C): 36.526974 Pressure(millibar): 1003.958740
Temperature(C): 36.525009 Pressure(millibar): 1003.981812
Temperature(C): 36.507763 Pressure(millibar): 1003.981384
Temperature(C): 36.500156 Pressure(millibar): 1003.923462
Temperature(C): 36.500679 Pressure(millibar): 1003.982788
Temperature(C): 36.492481 Pressure(millibar): 1003.979980
Temperature(C): 36.483105 Pressure(millibar): 1003.966553
Temperature(C): 36.471104 Pressure(millibar): 1003.961731
Temperature(C): 36.478844 Pressure(millibar): 1003.988586
Temperature(C): 36.453072 Pressure(millibar): 1003.941406
Temperature(C): 36.441006 Pressure(millibar): 1003.969604
Temperature(C): 36.445267 Pressure(millibar): 1003.968994
Temperature(C): 36.422054 Pressure(millibar): 1003.952637
Temperature(C): 36.423107 Pressure(millibar): 1003.916260
Temperature(C): 36.440414 Pressure(millibar): 1003.969788
Temperature(C): 36.430775 Pressure(millibar): 1003.979553
Temperature(C): 36.408745 Pressure(millibar): 1003.955078
Temperature(C): 36.405861 Pressure(millibar): 1003.948669
Temperature(C): 36.419235 Pressure(millibar): 1003.972839
Temperature(C): 36.436352 Pressure(millibar): 1003.966064
Temperature(C): 36.435890 Pressure(millibar): 1003.943970
Temperature(C): 36.420021 Pressure(millibar): 1003.970093
Temperature(C): 36.411827 Pressure(millibar): 1003.976929
Temperature(C): 36.391171 Pressure(millibar): 1003.956665
Temperature(C): 36.386448 Pressure(millibar): 1003.996704
Temperature(C): 36.386707 Pressure(millibar): 1004.002869
Temperature(C): 36.379433 Pressure(millibar): 1003.980469
Temperature(C): 36.365005 Pressure(millibar): 1003.990540
Temperature(C): 36.347237 Pressure(millibar): 1003.970764
Temperature(C): 36.318382 Pressure(millibar): 1003.957336
Temperature(C): 36.310841 Pressure(millibar): 1003.957764
Temperature(C): 36.332809 Pressure(millibar): 1003.934326
Temperature(C): 36.342972 Pressure(millibar): 1003.948608
Temperature(C): 36.339104 Pressure(millibar): 1003.923889
Temperature(C): 36.326908 Pressure(millibar): 1003.923584
Temperature(C): 36.313725 Pressure(millibar): 1003.917908
Temperature(C): 36.333134 Pressure(millibar): 1003.926086
Temperature(C): 36.358315 Pressure(millibar): 1003.946167
Temperature(C): 36.362579 Pressure(millibar): 1003.947327
Temperature(C): 36.355824 Pressure(millibar): 1003.942627
Temperature(C): 36.352547 Pressure(millibar): 1003.947205
Temperature(C): 36.335167 Pressure(millibar): 1003.927002
Temperature(C): 36.333725 Pressure(millibar): 1003.946472
Temperature(C): 36.329990 Pressure(millibar): 1003.929932
Temperature(C): 36.335560 Pressure(millibar): 1003.929932
Temperature(C): 36.353661 Pressure(millibar): 1003.938110
Temperature(C): 36.377007 Pressure(millibar): 1003.990540
Temperature(C): 36.365070 Pressure(millibar): 1003.974304
Temperature(C): 36.298641 Pressure(millibar): 1003.956726
Temperature(C): 36.301529 Pressure(millibar): 1003.958374
Temperature(C): 36.328350 Pressure(millibar): 1003.958374
Temperature(C): 36.348022 Pressure(millibar): 1003.929932
Temperature(C): 36.346317 Pressure(millibar): 1003.905090
Temperature(C): 36.359497 Pressure(millibar): 1003.911621
Temperature(C): 36.368282 Pressure(millibar): 1003.901001
Temperature(C): 36.381660 Pressure(millibar): 1003.919556
Temperature(C): 36.368614 Pressure(millibar): 1003.925964
Temperature(C): 36.374908 Pressure(millibar): 1003.942139
Temperature(C): 36.379433 Pressure(millibar): 1003.942200
Temperature(C): 36.391693 Pressure(millibar): 1003.898376
Temperature(C): 36.385204 Pressure(millibar): 1003.931030
Temperature(C): 36.376549 Pressure(millibar): 1003.932129
Temperature(C): 36.375366 Pressure(millibar): 1003.966187
Temperature(C): 36.375038 Pressure(millibar): 1003.928589
Temperature(C): 36.374645 Pressure(millibar): 1003.927979
Temperature(C): 36.362904 Pressure(millibar): 1003.941772
Temperature(C): 36.359432 Pressure(millibar): 1003.934937
Temperature(C): 36.367760 Pressure(millibar): 1003.912598
Temperature(C): 36.373463 Pressure(millibar): 1003.873413
Temperature(C): 36.370186 Pressure(millibar): 1003.942322
Temperature(C): 36.374908 Pressure(millibar): 1003.960083
Temperature(C): 36.366711 Pressure(millibar): 1003.926941
Temperature(C): 36.363300 Pressure(millibar): 1003.921326
Temperature(C): 36.350121 Pressure(millibar): 1003.921509
Temperature(C): 36.345924 Pressure(millibar): 1003.911926
Temperature(C): 36.340546 Pressure(millibar): 1003.900146
Temperature(C): 36.351955 Pressure(millibar): 1003.920837
Temperature(C): 36.348156 Pressure(millibar): 1003.910889
Temperature(C): 36.355560 Pressure(millibar): 1003.932739
Temperature(C): 36.350250 Pressure(millibar): 1003.928345
Temperature(C): 36.342445 Pressure(millibar): 1003.946045
Temperature(C): 36.303761 Pressure(millibar): 1003.919434
Temperature(C): 36.299561 Pressure(millibar): 1003.888428
Temperature(C): 36.309921 Pressure(millibar): 1003.969910
Temperature(C): 36.308872 Pressure(millibar): 1003.925293
Temperature(C): 36.323891 Pressure(millibar): 1003.946167
Temperature(C): 36.343563 Pressure(millibar): 1003.954590
Temperature(C): 36.355957 Pressure(millibar): 1003.953430
Temperature(C): 36.346512 Pressure(millibar): 1003.888062
Temperature(C): 36.335560 Pressure(millibar): 1003.925842
Temperature(C): 36.317528 Pressure(millibar): 1003.968384
Temperature(C): 36.323170 Pressure(millibar): 1003.957336
Temperature(C): 36.331234 Pressure(millibar): 1003.896240
Temperature(C): 36.321465 Pressure(millibar): 1003.919983
Temperature(C): 36.299366 Pressure(millibar): 1003.945679
Temperature(C): 36.280807 Pressure(millibar): 1003.901184
Temperature(C): 36.280216 Pressure(millibar): 1003.878845
Temperature(C): 36.284348 Pressure(millibar): 1003.875488
Temperature(C): 36.262642 Pressure(millibar): 1003.896423
Temperature(C): 36.254448 Pressure(millibar): 1003.880615
Temperature(C): 36.264282 Pressure(millibar): 1003.891418
Temperature(C): 36.263889 Pressure(millibar): 1003.875549
Temperature(C): 36.258121 Pressure(millibar): 1003.912354
Temperature(C): 36.253399 Pressure(millibar): 1003.904053
Temperature(C): 36.242512 Pressure(millibar): 1003.878052
Temperature(C): 36.228413 Pressure(millibar): 1003.895996
Temperature(C): 36.229790 Pressure(millibar): 1003.926697
Temperature(C): 36.227627 Pressure(millibar): 1003.938721
Temperature(C): 36.219429 Pressure(millibar): 1003.901855
Temperature(C): 36.207169 Pressure(millibar): 1003.860107
Temperature(C): 36.222973 Pressure(millibar): 1003.907715
Temperature(C): 36.220215 Pressure(millibar): 1003.919006
Temperature(C): 36.203823 Pressure(millibar): 1003.914124
Temperature(C): 36.200085 Pressure(millibar): 1003.926025
Temperature(C): 36.207428 Pressure(millibar): 1003.912842
Temperature(C): 36.199036 Pressure(millibar): 1003.892090
Temperature(C): 36.209003 Pressure(millibar): 1003.884399
Temperature(C): 36.198250 Pressure(millibar): 1003.873840
Temperature(C): 36.187168 Pressure(millibar): 1003.869690
Temperature(C): 36.190380 Pressure(millibar): 1003.892822
Temperature(C): 36.185528 Pressure(millibar): 1003.873291
Temperature(C): 36.205856 Pressure(millibar): 1003.873779
Temperature(C): 36.208546 Pressure(millibar): 1003.872681
Temperature(C): 36.217857 Pressure(millibar): 1003.885010
Temperature(C): 36.231625 Pressure(millibar): 1003.913208
Temperature(C): 36.240284 Pressure(millibar): 1003.898621
Temperature(C): 36.253990 Pressure(millibar): 1003.881165
Temperature(C): 36.253136 Pressure(millibar): 1003.896545
Temperature(C): 36.247364 Pressure(millibar): 1003.948730
Temperature(C): 36.233398 Pressure(millibar): 1003.917419
Temperature(C): 36.224018 Pressure(millibar): 1003.910217
Temperature(C): 36.232544 Pressure(millibar): 1003.921265
Temperature(C): 36.234184 Pressure(millibar): 1003.929199
Temperature(C): 36.226315 Pressure(millibar): 1003.936157
Temperature(C): 36.229790 Pressure(millibar): 1003.893921
Temperature(C): 36.221004 Pressure(millibar): 1003.884705
Temperature(C): 36.214378 Pressure(millibar): 1003.916077
Temperature(C): 36.222973 Pressure(millibar): 1003.905212
Temperature(C): 36.228085 Pressure(millibar): 1003.934998
Temperature(C): 36.237396 Pressure(millibar): 1003.905029
Temperature(C): 36.237858 Pressure(millibar): 1003.891418
Temperature(C): 36.249199 Pressure(millibar): 1003.862244
Temperature(C): 36.257069 Pressure(millibar): 1003.935303
Temperature(C): 36.249134 Pressure(millibar): 1003.897400
Temperature(C): 36.227100 Pressure(millibar): 1003.872986
Temperature(C): 36.229267 Pressure(millibar): 1003.864197
Temperature(C): 36.241528 Pressure(millibar): 1003.877258
Temperature(C): 36.239037 Pressure(millibar): 1003.846863
Temperature(C): 36.219627 Pressure(millibar): 1003.880371
Temperature(C): 36.220875 Pressure(millibar): 1003.855408
Temperature(C): 36.214706 Pressure(millibar): 1003.867554
Temperature(C): 36.192280 Pressure(millibar): 1003.871033
Temperature(C): 36.216347 Pressure(millibar): 1003.894470
Temperature(C): 36.184872 Pressure(millibar): 1003.852783
Temperature(C): 36.180805 Pressure(millibar): 1003.823181
Temperature(C): 36.188545 Pressure(millibar): 1003.872559
Temperature(C): 36.193199 Pressure(millibar): 1003.882019
Temperature(C): 36.192413 Pressure(millibar): 1003.874268
Temperature(C): 36.168217 Pressure(millibar): 1003.835205
Temperature(C): 36.141590 Pressure(millibar): 1003.856018
Temperature(C): 36.133923 Pressure(millibar): 1003.880249
Temperature(C): 36.151955 Pressure(millibar): 1003.881775
Temperature(C): 36.170841 Pressure(millibar): 1003.875793
Temperature(C): 36.177265 Pressure(millibar): 1003.857788
Temperature(C): 36.194969 Pressure(millibar): 1003.893982
Temperature(C): 36.206444 Pressure(millibar): 1003.872253
Temperature(C): 36.178116 Pressure(millibar): 1003.883362
Temperature(C): 36.160347 Pressure(millibar): 1003.851257
Temperature(C): 36.164085 Pressure(millibar): 1003.852600
Temperature(C): 36.170708 Pressure(millibar): 1003.869080
Temperature(C): 36.151428 Pressure(millibar): 1003.858643
Temperature(C): 36.156349 Pressure(millibar): 1003.839600
Temperature(C): 36.167953 Pressure(millibar): 1003.849060
Temperature(C): 36.160805 Pressure(millibar): 1003.856628
Temperature(C): 36.179035 Pressure(millibar): 1003.905945
Temperature(C): 36.170643 Pressure(millibar): 1003.834473
Temperature(C): 36.164150 Pressure(millibar): 1003.901123
Temperature(C): 36.157921 Pressure(millibar): 1003.863220
Temperature(C): 36.153919 Pressure(millibar): 1003.856567
Temperature(C): 36.145199 Pressure(millibar): 1003.825806
Temperature(C): 36.137070 Pressure(millibar): 1003.904785
Temperature(C): 36.117920 Pressure(millibar): 1003.881104
Temperature(C): 36.106579 Pressure(millibar): 1003.860107
Temperature(C): 36.088478 Pressure(millibar): 1003.863342
Temperature(C): 36.089920 Pressure(millibar): 1003.907043
Temperature(C): 36.105659 Pressure(millibar): 1003.865173
Temperature(C): 36.112148 Pressure(millibar): 1003.835571
Temperature(C): 36.118313 Pressure(millibar): 1003.854370
Temperature(C): 36.112282 Pressure(millibar): 1003.845764
Temperature(C): 36.095493 Pressure(millibar): 1003.899048
Temperature(C): 36.099689 Pressure(millibar): 1003.885803
Temperature(C): 36.096279 Pressure(millibar): 1003.901489
Temperature(C): 36.100410 Pressure(millibar): 1003.882996
Temperature(C): 36.102184 Pressure(millibar): 1003.882263
Temperature(C): 36.109791 Pressure(millibar): 1003.906494
Temperature(C): 36.096935 Pressure(millibar): 1003.889709
Temperature(C): 36.072609 Pressure(millibar): 1003.836121
Temperature(C): 36.051231 Pressure(millibar): 1003.866394
Temperature(C): 36.021328 Pressure(millibar): 1003.872437
Temperature(C): 35.986244 Pressure(millibar): 1003.848755
Temperature(C): 35.991425 Pressure(millibar): 1003.855408
Temperature(C): 36.027691 Pressure(millibar): 1003.863586
Temperature(C): 36.041985 Pressure(millibar): 1003.915771
Temperature(C): 36.058182 Pressure(millibar): 1003.889221
Temperature(C): 36.055363 Pressure(millibar): 1003.892761
Temperature(C): 36.037788 Pressure(millibar): 1003.914307
Temperature(C): 36.035034 Pressure(millibar): 1003.885681
Temperature(C): 36.045853 Pressure(millibar): 1003.903809
Temperature(C): 36.071362 Pressure(millibar): 1003.881409
Temperature(C): 36.021328 Pressure(millibar): 1003.856018
Temperature(C): 36.035099 Pressure(millibar): 1003.892273
Temperature(C): 36.060608 Pressure(millibar): 1003.889465
Temperature(C): 36.055885 Pressure(millibar): 1003.883057
Temperature(C): 36.065067 Pressure(millibar): 1003.903687
Temperature(C): 36.066574 Pressure(millibar): 1003.880798
Temperature(C): 36.072018 Pressure(millibar): 1003.880920
Temperature(C): 36.087692 Pressure(millibar): 1003.877991
Temperature(C): 36.091557 Pressure(millibar): 1003.835938
Temperature(C): 36.089790 Pressure(millibar): 1003.884766
Temperature(C): 36.083755 Pressure(millibar): 1003.859436
Temperature(C): 36.076149 Pressure(millibar): 1003.868530
Temperature(C): 36.080868 Pressure(millibar): 1003.865051
Temperature(C): 36.084610 Pressure(millibar): 1003.854980
Temperature(C): 36.077065 Pressure(millibar): 1003.872742
Temperature(C): 36.075100 Pressure(millibar): 1003.872986
Temperature(C): 36.068542 Pressure(millibar): 1003.843445
Temperature(C): 36.059952 Pressure(millibar): 1003.861572
Temperature(C): 36.058380 Pressure(millibar): 1003.840759
Temperature(C): 36.038441 Pressure(millibar): 1003.871643
Temperature(C): 36.021194 Pressure(millibar): 1003.837158
Temperature(C): 36.022640 Pressure(millibar): 1003.868103
Temperature(C): 36.040806 Pressure(millibar): 1003.884705
Temperature(C): 36.033722 Pressure(millibar): 1003.879700
Temperature(C): 36.050377 Pressure(millibar): 1003.928528
Temperature(C): 36.052608 Pressure(millibar): 1003.877747
Temperature(C): 36.052017 Pressure(millibar): 1003.877258
Temperature(C): 36.059097 Pressure(millibar): 1003.879761
